lambda,T,S3/T,r_c,phi_esc,Gamma_H4
0.45,15795.075000000072,157.02199685641142,0.255981736099846,62153.89432504062,1.486135522418362e-31
0.45,15795.050000000072,156.6158442918067,0.257263167217646,62174.18476927697,2.2220727993818426e-31
0.45,15795.025000000072,156.2262961560422,0.2415965948509599,62193.39717022282,3.2682238891930404e-31
0.45,15795.000000000073,155.81855979539696,0.31131172686129605,62213.78666548448,4.894228888530792e-31
0.45,15794.975000000073,155.41275826159128,0.28569427246246254,62233.72315083368,7.31509746767152e-31
0.45,15794.950000000073,155.01327994387935,0.2505964288433533,62253.59303611697,1.0865055585292666e-30
0.45,15794.925000000074,154.6016630411178,0.2879717852232019,62274.13281001164,1.633277712971667e-30
0.45,15794.900000000074,154.19513499270886,0.2803327996026246,62294.164437109306,2.4428395339098872e-30
0.45,15794.875000000075,153.7904635888862,0.2607425193182206,62314.24858637177,3.646925148862176e-30
0.45,15794.850000000075,153.3745228144119,0.2649400130225938,62334.94047393917,5.505548730446108e-30
0.45,15794.825000000075,152.97346760373256,0.24597076127551087,62354.577372698106,8.189704966346173e-30
0.45,15794.800000000076,152.55956846280375,0.32053306972743156,62375.37397756168,1.2338280242266003e-29
0.45,15794.775000000076,152.14508929503134,0.28196658878451375,62395.67117273882,1.859883012958688e-29
0.45,15794.750000000076,151.7269368235123,0.25920023355929267,62416.55476212832,2.81378762415303e-29
0.45,15794.725000000077,151.31386497575372,0.2701933688670804,62436.97527377506,4.235526870862608e-29
0.45,15794.700000000077,150.90129107041383,0.32553011261559484,62457.43673487698,6.372423179162585e-29
0.45,15794.675000000077,150.4894799516718,0.2601221874026156,62477.952557973906,9.580075557643255e-29
0.45,15794.650000000078,150.06814999759766,0.3257765263117834,62499.06849306707,1.4538548172083994e-28
0.45,15794.625000000078,149.6496929382077,0.2752629569309697,62519.68686501843,2.200051433450675e-28
0.45,15794.600000000079,149.23124870771565,0.2690132150063005,62540.377316604005,3.329155026097751e-28
0.45,15794.575000000079,148.8015923555199,0.27139220206084486,62561.671984015906,5.093899365689067e-28
0.45,15794.55000000008,148.38162553346055,0.3325197166395749,62582.46726354744,7.719616101741662e-28
0.45,15794.52500000008,147.9599657320366,0.28766390366463424,62603.3161560738,1.1718273363341555e-27
0.45,15794.50000000008,147.52877956774006,0.2735582072169341,62624.77023627827,1.79564896140371e-27
0.45,15794.47500000008,147.10262574769516,0.33804250356129883,62645.740140810456,2.7378550663101858e-27
0.45,15794.45000000008,146.678974618557,0.27943383565808827,62666.77383968691,4.164071833519295e-27
0.45,15794.425000000081,146.24056955136496,0.34271653040066086,62688.39853204879,6.426320353584979e-27
0.45,15794.400000000081,145.81437551654372,0.2707413694617237,62709.55812547473,9.798329681366548e-27
0.45,15794.375000000082,145.3790078198107,0.28814058037847484,62731.30890319555,1.5075756841930074e-26
0.45,15794.350000000082,144.93453210239787,0.35218559578060016,62753.108684556166,2.3405341607351554e-26
0.45,15794.325000000083,144.50775408421413,0.2643220485783032,62774.46039793858,3.5705777190032924e-26
0.45,15794.300000000083,144.06664539667977,0.2876487316298118,62796.37390840617,5.524783301276117e-26
0.45,15794.275000000083,143.62608038958751,0.32431904183245,62818.366228456136,8.543823095094313e-26
0.45,15794.250000000084,143.18911967049343,0.2704560894321373,62839.9018062418,1.3165404059124633e-25
0.45,15794.225000000084,142.75844020342802,0.27215854816847124,62861.529682226326,2.0160942061377745e-25
0.45,15794.200000000084,142.31504190996122,0.2880215237393731,62883.716912435666,3.1264178404815975e-25
0.45,15794.175000000085,141.8675748554883,0.2753961123953417,62905.97094518595,4.867716233197428e-25
0.45,15794.150000000085,141.42502521235076,0.29942135799884656,62928.29021147936,7.5419569857094445e-25
0.45,15794.125000000085,140.9794088987537,0.27586759116232007,62950.67607740311,1.1720715874218654e-24
0.45,15794.100000000086,140.53222988811032,0.37040657111237363,62972.59639385737,1.8242701141898982e-24
0.45,15794.075000000086,140.09770024688348,0.28652476862568577,62994.5822380503,2.8040310750385113e-24
0.45,15794.050000000087,139.64707402248104,0.37298743814142116,63017.17131662723,4.3791095172540806e-24
0.45,15794.025000000087,139.19618754119867,0.284071248958221,63039.8821292921,6.84059403964689e-24
0.45,15794.000000000087,138.7480818234441,0.282472077387554,63062.10848874916,1.0656151329095741e-23
0.45,15793.975000000088,138.29556417581065,0.2825955253287477,63084.8795874956,1.6672297099868773e-23
0.45,15793.950000000088,137.84786883226406,0.3243871641759328,63107.21825872454,2.5960438091371658e-23
0.45,15793.925000000088,137.39844921853208,0.284764977161978,63129.72890818186,4.0491362235058484e-23
0.45,15793.900000000089,136.948393825121,0.28617600287025335,63152.250292615274,6.319444151683383e-23
0.45,15793.87500000009,136.4830813465553,0.2865593621621051,63175.27483311324,1.0012478254656489e-22
0.45,15793.85000000009,136.02182707030386,0.295405364500201,63198.519005678274,1.579987680954391e-22
0.45,15793.82500000009,135.55925323959673,0.28802107023754747,63221.193989926636,2.496462568508189e-22
0.45,15793.80000000009,135.0968769165687,0.29612134160727716,63244.55281758719,3.943701240439843e-22
0.45,15793.77500000009,134.63723394664626,0.28994114272515775,63267.50283268443,6.213001660804002e-22
0.45,15793.750000000091,134.17695736292418,0.3011639555579998,63290.49120569057,9.794075296095853e-22
0.45,15793.725000000091,133.70497832617104,0.3195651076822927,63314.04769899367,1.5618633630152154e-21
0.45,15793.700000000092,133.2390073995236,0.29289234203027803,63337.1983898575,2.4759085872537894e-21
0.45,15793.675000000092,132.7676118243332,0.3037656490134855,63360.91695841924,3.945912817409424e-21
0.45,15793.650000000092,132.29469655811903,0.2953088636502732,63384.22797828915,6.298029099497477e-21
0.45,15793.625000000093,131.8261094325034,0.29678312092159187,63407.622606536504,1.000910434500777e-20
0.45,15793.600000000093,131.34792385518145,0.29854540328256207,63431.42726733107,1.6058260204268037e-20
0.45,15793.575000000093,130.87231098817708,0.3006184966707172,63455.151622671045,2.569736676443568e-20
0.45,15793.550000000094,130.39599215677276,0.3026638427684801,63478.684190087406,4.115032039107421e-20
0.45,15793.525000000094,129.90917543286534,0.3065951053541142,63503.012663281406,6.658182003547896e-20
0.45,15793.500000000095,129.41758676039976,0.3087464249678664,63527.320879189334,1.0823740393801852e-19
0.45,15793.475000000095,128.93965778184872,0.30956863706924537,63551.093044630215,1.735906619994275e-19
0.45,15793.450000000095,128.45933901939614,0.2962381505635682,63575.217748576186,2.7905650608397613e-19
0.45,15793.425000000096,127.9663395018607,0.3046473313199176,63599.772516534635,4.542463733023215e-19
0.45,15793.400000000096,127.46623803018893,0.32017221641139537,63624.41240505126,7.4461050743144995e-19
0.45,15793.375000000096,126.97007355120653,0.3222546202492944,63649.08025849662,1.21581419593711e-18
0.45,15793.350000000097,126.47342248680152,0.33062532355146973,63673.975381200195,1.9861137895476633e-18
0.45,15793.325000000097,125.96957026588804,0.3332928049540986,63698.746672677895,3.2675420190588314e-18
0.45,15793.300000000097,125.47428824206466,0.3302616298704607,63723.43937673324,5.330283651867754e-18
0.45,15793.275000000098,124.96810334388726,0.33258656562843253,63748.3934894243,8.789163338494852e-18
0.45,15793.250000000098,124.45894034930802,0.33856530019440173,63773.667039528096,1.4534893212168236e-17
0.45,15793.225000000099,123.95816523790441,0.3173978521760906,63798.42912187967,2.3837819314150315e-17
0.45,15793.200000000099,123.44947026693131,0.33800965171303615,63823.825064651355,3.94010984415482e-17
0.45,15793.1750000001,122.93328355824659,0.33397937171901904,63849.49299778045,6.560742543164641e-17
0.45,15793.1500000001,122.41605847605307,0.3259950095870828,63874.92005102954,1.0935322864974872e-16
0.45,15793.1250000001,121.90574609471163,0.34315728202219553,63900.17517794322,1.8102284603055375e-16
0.45,15793.1000000001,121.38705766628838,0.3442767447254827,63925.98341648401,3.021457380166633e-16
0.45,15793.0750000001,120.86930030594203,0.34702595848020357,63951.633815538014,5.0383498729858215e-16
0.45,15793.050000000101,120.34402230416917,0.3306279145478901,63977.12597730579,8.463961566097659e-16
0.45,15793.025000000101,119.81850629559293,0.35170684163878707,64003.171796372284,1.4221607966920886e-15
0.45,15793.000000000102,119.28990150402056,0.37476907958129385,64029.41768766219,2.3968219045697697e-15
0.45,15792.975000000102,118.76977040713743,0.3429350860039415,64055.341399779936,4.005681694827508e-15
0.45,15792.950000000103,118.23805056408972,0.32400721671465427,64081.47992060027,6.771325567497442e-15
0.45,15792.925000000103,117.69768633967985,0.36047921287155654,64108.08079764034,1.1544208016113297e-14
0.45,15792.900000000103,117.15849786222672,0.36365753847633153,64134.68787780462,1.9657884446836967e-14
0.45,15792.875000000104,116.62365676935059,0.3672204105772887,64161.08730297072,3.3329734426894343e-14
0.45,15792.850000000104,116.08188884965398,0.3558005726014192,64188.04733066781,5.689611836472518e-14
0.45,15792.825000000104,115.55445590771946,0.37299361189912494,64214.806405131865,9.575786421225837e-14
0.45,15792.800000000105,115.03612480498502,0.3744152505201319,64241.901327298554,1.597170787165035e-13
0.45,15792.775000000105,114.47622096047873,0.3508316816928025,64269.349069501186,2.77544943651497e-13
0.45,15792.750000000106,113.96512850485543,0.37756330690323503,64296.50539990547,4.596002469944487e-13
0.45,15792.725000000106,113.41856776880306,0.382228383430559,64324.40687207356,7.881594307803515e-13
0.45,15792.700000000106,112.87328351712804,0.3598149095594877,64352.13038803816,1.3498508004571635e-12
0.45,15792.675000000107,112.31618144026896,0.35608869778443947,64379.98874434945,2.3388702643513218e-12
0.45,15792.650000000107,111.76411695924325,0.39030186334752265,64408.09812093611,4.0322925395080385e-12
0.45,15792.625000000107,111.19851434302628,0.3922689250703552,64436.23272930649,7.045020613529492e-12
0.45,15792.600000000108,110.63501325542433,0.37137230410728167,64464.24512840768,1.2282742352596635e-11
0.45,15792.575000000108,110.0730816936847,0.35343865818710374,64492.6354885423,2.1380564546219842e-11
0.45,15792.550000000108,109.5018094637952,0.3705346180163991,64521.19401074246,3.7560126899115113e-11
0.45,15792.525000000109,108.92817440867037,0.37529980393196033,64549.88384625337,6.613467657167606e-11
0.45,15792.50000000011,108.34245269886814,0.4054771005216425,64578.85401396569,1.1783921682847424e-10
0.45,15792.47500000011,107.76577790048829,0.40715061318534046,64607.69728021568,2.0809281629462385e-10
0.45,15792.45000000011,107.18260876339322,0.40875518400778127,64636.81942670619,3.6981681914770274e-10
0.45,15792.42500000011,106.6008065597472,0.4087898084229557,64665.97814985247,6.563139667961216e-10
0.45,15792.40000000011,106.00948540126898,0.4106905793461138,64695.121323068204,1.1756898425405928e-09
0.45,15792.375000000111,105.41820342029663,0.3727194426615693,64724.46114696605,2.1058956327274388e-09
0.45,15792.350000000111,104.81646464258446,0.41645743026733234,64754.4536946175,3.810980878896097e-09
0.45,15792.325000000112,104.22335722694977,0.4192396933075013,64784.35488276337,6.8378666067271376e-09
0.45,15792.300000000112,103.62118369569487,0.42146782302817204,64814.19366234706,1.237837832051982e-08
0.45,15792.275000000112,103.01752756805888,0.4245430297125622,64844.597152773254,2.2439820950181258e-08
0.45,15792.250000000113,102.40556922857218,0.4287116190460339,64875.08566034163,4.101148049411255e-08
0.45,15792.225000000113,101.78801031725197,0.4337898749910505,64905.68264381178,7.536413147688917e-08
0.45,15792.200000000114,101.16347192069674,0.4397669843160571,64936.46040130059,1.394396162644371e-07
0.45,15792.175000000114,100.53682607347797,0.44424425755811353,64967.42193580437,2.5851421537637633e-07
0.45,15792.150000000114,99.93253190607103,0.44655527859244426,64998.53750229653,4.688089371363304e-07
0.45,15792.125000000115,99.27311702927551,0.45615006377854384,65029.92533345274,8.975538736141269e-07
0.45,15792.100000000115,98.63337044740891,0.4066262666177219,65061.09818645817,1.6853282830879612e-06
0.45,15792.075000000115,97.99723901516992,0.39595986688520346,65092.479739063856,3.15308064810034e-06
0.45,15792.050000000116,97.3601352123388,0.4861515841550547,65124.43503242247,5.904375745142636e-06
0.45,15792.025000000116,96.71598516484576,0.42744926667360184,65156.61186951609,1.1132627711358603e-05
0.45,15792.000000000116,96.07465859315376,0.41322026890397034,65188.646463944904,2.093077995006469e-05
0.45,15791.975000000117,95.42113768404592,0.4181401874173769,65221.266631724524,3.982509285152837e-05
0.45,15791.950000000117,94.77078279610234,0.4106145504849269,65254.126531690184,7.553433367937992e-05
0.45,15791.925000000118,94.12533569565274,0.5165802709607965,65287.56086863345,0.00014256203032322518
0.45,15791.900000000118,93.46553996124112,0.42057456139985777,65320.84617417329,0.0002728753087544306
0.45,15791.875000000118,92.79678586344197,0.4247299770524502,65354.38975839048,0.0005268898430623632
0.45,15791.850000000119,92.11615658098368,0.39669184181030787,65388.54150502208,0.0010292359115581257
0.45,15791.825000000119,91.43788662773972,0.43286906410233955,65422.42814123763,0.002005703048051944
0.45,15791.80000000012,90.76132580073178,0.47434084096284085,65457.21782807706,0.003901687617685388
0.45,15791.77500000012,90.08797595656796,0.5283708768984524,65491.770144951915,0.007565382045511539
0.45,15791.75000000012,89.37551336844297,0.5309345260529124,65526.80439324143,0.015243133900066139
0.45,15791.72500000012,88.68575992226914,0.44587715900336067,65561.68457008123,0.030031750244141394
0.45,15791.70000000012,87.98249175958887,0.5375708199842009,65597.16309451201,0.059953828934777464
0.45,15791.675000000121,87.24333623639387,0.5413191273723632,65633.01409051403,0.12397363931739767
0.45,15791.650000000122,86.52699513913447,0.5446552853898244,65668.93112360506,0.25064475536594194
0.45,15791.625000000122,85.79986232095433,0.45507889446888694,65705.0230598723,0.5120921227799005
0.45,15791.600000000122,85.08109663314309,0.4547367555659951,65741.6214454631,1.0375787037442308
0.45,15791.575000000123,84.33955354868421,0.4442094354130568,65779.05281114974,2.1496299132995786
0.45,15791.550000000123,83.6118122819519,0.43484971092301333,65815.5008398179,4.3930836390725645
0.45,15791.525000000123,82.84932360371775,0.46096458599509016,65853.66813834819,9.288452029082851
0.45,15791.500000000124,82.07832995899736,0.4610397166317237,65890.6684892921,19.801048799340467
0.45,15791.475000000124,81.28079591655222,0.44997147493052164,65929.3755952507,43.32007822619663
0.45,15791.450000000124,80.51406964375485,0.45804959837023973,65967.20772945615,91.9384586112531
0.45,15791.425000000125,79.73584193502755,0.4923410162763837,66006.62756685066,197.30912734686265
0.45,15791.400000000125,78.9660500083343,0.49160658995812845,66045.82248044874,419.8953419733412
0.45,15791.375000000126,78.13808787128814,0.5176600157943648,66085.41242509187,945.9131025294506
0.45,15791.350000000126,77.28147764071163,0.47805181076708037,66124.83309992502,2191.2329217616198
0.45,15791.325000000126,76.53156682730233,0.4887010189053928,66165.86565843929,4571.0471745428395
0.45,15791.300000000127,75.71514291528432,0.4847967960901454,66206.71709338676,10176.409286588707
0.45,15791.275000000127,74.88563864766465,0.5327717982370124,66248.65115853469,22943.761989705985
0.45,15791.250000000127,74.03922882833805,0.53385125619102,66291.05799355851,52583.32151118406
0.45,15791.225000000128,73.19288868278107,0.5372764107971797,66333.35412478763,120480.4613670605
0.45,15791.200000000128,72.3343945168025,0.5454071331440599,66376.20833697802,279297.5300049096
0.45,15791.175000000128,71.4654345223465,0.5599762818769028,66419.56554534029,653996.8515344561
0.45,15791.150000000129,70.58260331208125,0.5582375422706408,66463.50122385744,1551972.712974766
0.45,15791.12500000013,69.69841277112585,0.5551614093806597,66507.98373058693,3686958.312915604
0.45,15791.10000000013,68.79872500114388,0.5754163192585142,66553.0904350775,8890601.889857184
0.45,15791.07500000013,67.89860534916865,0.6327953610748023,66598.8010588476,21442040.265744064
0.45,15791.05000000013,66.93688095843765,0.5560358495055904,66644.59973461721,54908790.80560842
0.45,15791.02500000013,65.97541188061183,0.5503626842067031,66692.01887777878,140531862.53018263
0.45,15791.000000000131,65.00799693814477,0.7079309509419718,66740.12512542734,361652968.90069306
0.45,15790.975000000131,64.09514153535247,0.5239418973560154,66787.8326157057,882114250.5511825
0.45,15790.950000000132,63.107166134508304,0.5310534260544296,66837.22360923848,2314593365.4912877
0.45,15790.925000000132,62.05616833506425,0.5393682357218048,66888.26329807627,6456154513.362565
0.45,15790.900000000132,61.11809782186809,0.6992490092214472,66938.12412814172,16123054499.63322
0.45,15790.875000000133,60.099680298038685,0.7110455446944803,66988.8644903937,43530252006.006256
0.45,15790.850000000133,59.09046755608289,0.6351783442837248,67040.89179951808,116426502936.5959
0.45,15790.825000000134,58.09271839172089,0.7642970229944116,67093.85782293735,307802730746.85156
0.45,15790.800000000134,57.01123445707823,0.7311657050050454,67148.19934122267,882491114838.8755
0.45,15790.775000000134,55.92845272647141,0.7659435197773393,67203.8325991605,2531991606111.509
0.45,15790.750000000135,54.81403986108692,0.6008596093167015,67259.66863832888,7487405933475.174
0.45,15790.725000000135,53.65719991249514,0.6809537415033766,67317.05177339056,23059087973903.832
0.45,15790.700000000135,52.447666635377374,0.7098491222343559,67375.98351514785,74693060193148.19
0.45,15790.675000000136,51.25463435325628,0.6584912421868702,67436.30224695546,237911421439033.0
0.45,15790.650000000136,50.00901725234972,0.6833641325977494,67497.8686829776,796801137964475.4
0.45,15790.625000000136,48.76924953839997,0.7769187534076308,67561.20920082343,2651051113517171.0
0.45,15790.600000000137,47.388284176822296,0.7603157238292484,67626.0417015783,1.010295350406327e+16
0.45,15790.575000000137,46.1438755080678,0.7846967455713912,67691.67432265727,3.369380408540629e+16
0.45,15790.550000000138,44.752391587084574,0.840492137784681,67761.69261727831,1.2939406529238459e+17
0.45,15790.525000000138,43.378643830919756,0.9084798489482435,67831.90241272465,4.877668253135785e+17
0.45,15790.500000000138,41.99019110669062,0.7807424272860783,67907.23858162848,1.8621501083845885e+18
0.45,15790.475000000139,40.50768821092283,0.875532618312892,67980.4903257837,7.770324828683529e+18
0.45,15790.450000000139,38.90757974252155,1.0171765737118077,68058.42541853477,3.6232628303335715e+19
0.45,15790.42500000014,37.275397581750944,1.0079290878709948,68138.92546103681,1.7379084565894162e+20
0.45,15790.40000000014,35.557680972093735,1.0401220828623272,68224.11074491385,9.021644471030616e+20
0.45,15790.37500000014,33.82185252937515,0.9914314316428157,68313.32340116383,4.748316025489563e+21
0.45,15790.35000000014,31.916633116894726,1.13282657562325,68406.74710123213,2.925449885618982e+22
0.45,15790.32500000014,29.860990578884337,1.0883170687923849,68507.91884806962,2.068115702577596e+23
0.45,15790.300000000141,27.821721878180828,1.2558061922754362,68612.91867897823,1.429337924910551e+24
0.45,15790.275000000142,25.74126052072525,1.4112625476535396,68722.85369297372,1.0186705758096485e+25
0.45,15790.250000000142,23.1353517203491,1.1358596935457879,68850.45321380599,1.1755260786744626e+26
0.45,15790.225000000142,20.67625546328735,1.2246899023154487,68982.32687263357,1.1614355828478811e+27
0.45,15790.200000000143,17.540059585157913,1.5805558834371292,69137.43868996503,2.088640540676247e+28
0.45,15790.175000000143,14.572066678493725,1.9074070720157565,69290.78544527628,3.0766565827362604e+29
